platform,source_file,product_id,search_keyword,model,title,price,rejection_reason,detail_status,product_url,description
elecmart,dyson_vacuum_products.csv,410537855,다이슨 청소기,CYCLONE,미개봉 새상품 디자인 예쁜 무선 청소기 싸게 내놓습니다 선물 추천 1+1,149000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/410537855,"❤️‍🔥대량 구매도 가능합니다❤️‍🔥 무선 BLDC 청소기 가성비 좋은 제품!!!! 마진 안보고 손해보고 팝니다 한정수량이고요 BLDC 싸이클론 모터 저소음 22,000pa 흡입력 최대 45분 사용 가능하고요 초경량 제품입니다 2,500mAh 리튬이온배터리 강력한 흡입 🙏싸게 팔아서 문의&판매 증가로 조기 품절 예상 됩니다🙏 👍택배비는 무료입니다👍"
elecmart,dyson_vacuum_products.csv,416261690,다이슨 청소기,V16,렌탈 다이슨 피스톤 애니멀 서브마린 V16 무선청소기,2091600,거래 목적 불일치,200,https://m.bunjang.co.kr/products/416261690,"안녕하세요. 가전렌탈 전문 렌탈타운입니다. 렌탈타운 찾아주시면 상담 및 진행이 가능합니다. 초기비용 없이 제품 먼저 받고 다음달부터 렌탈료만 내고 사용하시면 됩니다. 약정기간 끝나면 고객님 소유입니다. 3년약정 58,100원 4년약정 46,900원 5년약정 40,400원 제휴카드 할인 최대 25,000원 A/S 기간 2년 무상 A/S (단, 고객과실 제외) 배송안내 제주도, 도서산간 추가 배송비 5천원 반품안내 미개봉 반품비 3만원 가입가능연령 연 나이 25세 ~ 70세"
elecmart,dyson_vacuum_products.csv,416261193,다이슨 청소기,PENCILVAC,렌탈 다이슨 펜슬백 플러피 콘 무선청소기,1274400,거래 목적 불일치,200,https://m.bunjang.co.kr/products/416261193,"안녕하세요. 가전렌탈 전문 렌탈타운입니다. 렌탈타운 찾아주시면 상담 및 진행이 가능합니다. 초기비용 없이 제품 먼저 받고 다음달부터 렌탈료만 내고 사용하시면 됩니다. 약정기간 끝나면 고객님 소유입니다. 3년약정 35,300원 4년약정 28,500원 5년약정 24,600원 제휴카드 할인 최대 25,000원 A/S 기간 2년 무상 A/S (단, 고객과실 제외) 배송안내 제주도, 도서산간 추가 배송비 5천원 반품안내 미개봉 반품비 3만원 가입가능연령 연 나이 25세 ~ 70세"
elecmart,dyson_vacuum_products.csv,416259521,다이슨 청소기,제품군 공통,렌탈 다이슨 클린앤워시 하이진 무선 물걸레 청소기,982800,거래 목적 불일치,200,https://m.bunjang.co.kr/products/416259521,"안녕하세요. 가전렌탈 전문 렌탈타운입니다. 렌탈타운 찾아주시면 상담 및 진행이 가능합니다. 초기비용 없이 제품 먼저 받고 다음달부터 렌탈료만 내고 사용하시면 됩니다. 약정기간 끝나면 고객님 소유입니다. 3년약정 27,300원 4년약정 22,000원 5년약정 19,000원 제휴카드 할인 최대 25,000원 A/S 기간 2년 무상 A/S (단, 고객과실 제외) 배송안내 제주도, 도서산간 추가 배송비 5천원 반품안내 미개봉 반품비 3만원 가입가능연령 연 나이 25세 ~ 70세"
elecmart,dyson_vacuum_products.csv,416257738,다이슨 청소기,V8,렌탈 다이슨 싸이클론 V8 무선청소기,784800,거래 목적 불일치,200,https://m.bunjang.co.kr/products/416257738,"안녕하세요. 가전렌탈 전문 렌탈타운입니다. 렌탈타운 찾아주시면 상담 및 진행이 가능합니다. 초기비용 없이 제품 먼저 받고 다음달부터 렌탈료만 내고 사용하시면 됩니다. 약정기간 끝나면 고객님 소유입니다. 3년약정 21,800원 4년약정 17,600원 5년약정 15,200원 제휴카드 할인 최대 25,000원 A/S 기간 2년 무상 A/S (단, 고객과실 제외) 배송안내 제주도, 도서산간 추가 배송비 5천원 반품안내 미개봉 반품비 3만원 가입가능연령 연 나이 25세 ~ 70세"
elecmart,dyson_vacuum_products.csv,415867494,다이슨 청소기,V6,(DYSON) 다이슨 무선 청소기 배터리,10000,부품/고장품,200,https://m.bunjang.co.kr/products/415867494,방전된 다이슨 배터리 입니다 V6 (SV09) / V8 (SV10) / V10 (호환) 입니다 제품 구성품 및 상태는 사진과 같고 파손 없습니다 부품용 / 수리용으로만 꼭 구매하세요 중고가전제품 특성상 직접 제품 확인후 꼭 구매하세요 일괄판매 이며 가격흥정은 하지 않습니다 중고이며 확인후에 구매했으므로 기타이유/사용감/고장/판매글미숙지등등 구매후 교환이나 환불은 불가입니다
elecmart,dyson_vacuum_products.csv,355449902,다이슨 청소기,V6,다이슨 V6 청소기 배터리 정품 부품용,20000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/355449902,
elecmart,dyson_vacuum_products.csv,401535593,다이슨 청소기,DC62,다이슨 무선청소기 DC62 부품용,56000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/401535593,
elecmart,dyson_vacuum_products.csv,411721506,다이슨 청소기,V6,다이슨 V6 무선청소기 본체만,30000,불완전상품,not_requested,https://m.bunjang.co.kr/products/411721506,
elecmart,dyson_vacuum_products.csv,411535690,다이슨 청소기,제품군 공통,다이슨 무선 청소기 브러쉬들 4개 일괄,59000,부품/고장품,200,https://m.bunjang.co.kr/products/411535690,4개 일괄 가격입니다 실물 모두 정상작동입니다 세척 안된 것들도 있습니다 * 마지막사진 보시면 소프트 브러쉬 중 1개가 파란 노즐 파손있습니다 저렴하게 판매하오니 사진 잘 보시고 부품용으로 구입하시면 좋겠습니다
elecmart,dyson_vacuum_products.csv,382275394,다이슨 청소기,제품군 공통,미니어처 다이슨 청소기,82000,장난감/모형,200,https://m.bunjang.co.kr/products/382275394,중국 작가님 제품인데 단종된 제품이예요.제가 산 청소기중에서 디테일이 제일 좋습니다.육일돌 사이즈에 좋아요.30cm사이즈 인형까지도 사용하기 좋고 피규어도 괜찮을것 같아요.제품 이뻐요
elecmart,dyson_vacuum_products.csv,402641537,다이슨 청소기,V8,다이슨청소기 V8 본체  부품용으로 판매합니다,35000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/402641537,
elecmart,dyson_vacuum_products.csv,386044357,다이슨 청소기,DC74,다이슨 무선청소기 DC74 부품용,65000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/386044357,
elecmart,dyson_vacuum_products.csv,399970362,다이슨 청소기,제품군 공통,샤크(Shark) 클린센스 IQ+ 무선청소기 IW3241KR,389000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/399970362,"샤크(Shark) 클린센스 IQ+ 무선청소기 IW3241KR 구매후 사용한지 1년정도 됬고 먼지통 이외 다른 부품들은 사용안하고 보관중입니다. 실사용 제품인만큼 생활기스 있으나 파손이나 기능상 문제없습니다. 사진상 표시한 부분 보호필름 붙여서 사용했고 그 이전에 생긴 기스가 있습니다. *사진상 확인가능 먼지통이나 롤러쪽같은 경우는 자주 세척해줬고 구매시 한번 세척해서 보내드리겠습니다. 아직도 구매가 80만원정도인걸 감안했을때 충분히 합리적인 가격이라고 생각합니다. 가전제품인맘큼 왠만하면 직거래로 진행하고 파손면책 동의시 택배거래 가능합니다. 완충재 잘 넣어서 보내드립니다. - 중고제품이기 때문에 찾지못한 사용감이 조금은 있을수 있습니다, 예민하신 분들은 패스해주세요. - 먼 거리는 파손면책 동의해주시면 택배가능합니다 - 중고거래 특성상 환불,교환 불가능합니다."
elecmart,dyson_vacuum_products.csv,404730130,다이슨 청소기,SV10,다이슨 청소기 Sv10 부품용 케이스만 파손,29900,부품/고장품,not_requested,https://m.bunjang.co.kr/products/404730130,
elecmart,dyson_vacuum_products.csv,401778063,다이슨 청소기,DC45,다이슨dc45청소기부품용,45000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/401778063,
elecmart,dyson_vacuum_products.csv,375888975,다이슨 청소기,V6,다이슨 청소기 V6 본체 배터리포함 하드 브러쉬 부품용,55000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/375888975,
elecmart,dyson_vacuum_products.csv,398716764,다이슨 청소기,V10,다이슨청소기 V10(SV12)  본체  부품용으로 판매합니다,34000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/398716764,
elecmart,dyson_vacuum_products.csv,320462399,다이슨 청소기,모델 미상,로보락 s7 플러스,390000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/320462399,사용감 있습니다. 구성품 박스 모두 보유중입니다. 걸레 2개 있어요.
elecmart,dyson_vacuum_products.csv,351656266,다이슨 청소기,제품군 공통,[OS SIZE] 네오메타 2 in 1 청소기 Neo-160VC 판매,300000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/351656266,"—————————————————————————————————————————— ■ Lux가전. 네오메타 2 in 1 NEO-160VC —————————————————————————————————————————— 제품상태 : S급 구성품 : 본품, 충전기, 여분 키트 상품설명 : 고급스러운 디자인과 화이트 컬러 제품으로 집 인테리어를 해치지 않는 청소기입니다. 컨디션 매우 좋으며, 현재 구매 가능한 금액에 대비하여 저렴하게 판매합니다. —————————————————————————————————————————— ■ Lux타임에 업로드 된 모든 상품은 번개페이 및 번개케어 구매 가능합니다. 직거래 인천 청라동,송도동 에서 상시 가능합니다. ■ Lux타임 상품을 택배 거래로 구매 해주신 경우 4시반 이전 결제건은 우체국 택배로 출고됩니다. 주말이나 4시반 이후 결제건은 다음날 출고됩니다. 혹시라도 편의점 택배를 원하신다면 미리 말씀해주세요. ■ 업로드 된 모든 상품들은 명품 자격증 보유중인 감정사가 100% 정품 검수 및 컨디션 체크가 완료된 상품입니다. ■ 상점 팔로우후 물건 문의 및 구매해주신다면 무료배송으로 빠르게 배송해드립니다. 물건 구매후 리뷰 작성 해주신 손님은 카카오톡으로 스타벅스 커피 쿠폰을 전송해 드리고 있습니다. ■ 모든 물건은 100% 포토샵 없이 핸드폰으로 촬영한 원본 사진입니다. 최대한 정확한 상태를 고지하기 위해 자세한 사진과 설명을 기제하지만 중고품 특성상 사진에 잘 나오지 않는 사용감이 있을 수 있습니다. ■ Lux타임에서 판매한 상품이 한국명품감정원에서 가품 판정이 나오면 100% 책임지고 환불해드립니다. 그 이외 다른 사유에 대해서는 어떠한 교환 및 환불 불가능합니다. ——————————————————————————————————————————"
elecmart,dyson_vacuum_products.csv,394557172,다이슨 청소기,V10,다이슨청소기 V10(SV12)  본체  부품용으로 판매합니다,52000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/394557172,
elecmart,dyson_vacuum_products.csv,389447066,다이슨 청소기,제품군 공통,차이슨 무선청소기 새상품 AIDUSON 판매합니다,80000,검색어 오탐/타제품,200,https://m.bunjang.co.kr/products/389447066,https://item.gmarket.co.kr/Item?goodscode=4064641468&spm=gmktpc.myaccount.orderlistall.ditem0.65192421HQnd1x 최저가 8.2만원 수많은 리뷰로 검증된 무선청소기 새상품 입니다. 사진은 이해를 위해 다른 리뷰 사진을 가져왔습니다 완전한 새상품입니다. 이번에 새로 바꾸려고 구매했는데 다른 상품 선물 받게되어 판매합니다. 근처에 사시면 차로 가져다 드립니다. 직거래는 신림동 서울대벤처타운역 입니다.
elecmart,dyson_vacuum_products.csv,388363670,다이슨 청소기,V6,다이슨  V6 무선청소기 본체 부품용으로 판매합니다,25000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/388363670,
elecmart,dyson_vacuum_products.csv,387669411,다이슨 청소기,SV18,다이슨청소기 SV18 본체 부품용으로 판매합니다,50000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/387669411,
elecmart,dyson_vacuum_products.csv,379312808,다이슨 청소기,V8,부품용다이슨 V8 무선청소기 본체,20000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/379312808,
elecmart,dyson_vacuum_products.csv,377256135,다이슨 청소기,모델 미상,풀무원 에어프라이어,28000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/377256135,풀무원 에어 프라이어
elecmart,dyson_vacuum_products.csv,317574762,다이슨 청소기,제품군 공통,"(삽니다)다이슨 청소기, 다이슨 공기청정기  매입 초스피드거래",500000,거래 목적 불일치,200,https://m.bunjang.co.kr/products/317574762,다이슨 청소기 및 공기청정기 삽니다 아주 깔끔하게 거래해드리겠습니다! 전국 어디든 거래가능합니다~ 번개톡 주셔요!
elecmart,dyson_vacuum_products.csv,371920262,다이슨 청소기,제품군 공통,홈니즈 보랄 BR-611XLDC 화이트 청소기,200000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/371920262,보랄 TWIN GLIDE BLDC 무선청소기 모델명:BR-611XLDC 미개봉 새제품 입니다 (사진클릭하셔서 보세요) 가전제품 특성상 미개봉 새제품이라 반품 환불 안됩니다 필요하신분만 연락주세요.!
elecmart,dyson_vacuum_products.csv,371920434,다이슨 청소기,제품군 공통,홈니즈 보랄 BR-611XLDC 화이트 청소기,200000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/371920434,보랄 TWIN GLIDE BLDC 무선청소기 모델명:BR-611XLDC 미개봉 새제품 입니다 (사진클릭하셔서 보세요) 가전제품 특성상 미개봉 새제품이라 반품 환불 안됩니다 필요하신분만 연락주세요.!
elecmart,dyson_vacuum_products.csv,369674584,다이슨 청소기,DC22,다이슨 유선청소기 DC22 부품용,50000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/369674584,
elecmart,dyson_vacuum_products.csv,354109895,다이슨 청소기,제품군 공통,한경희 스팀 청소기,30000,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/354109895,집에 있는 한경희 스팀 청소기 판매합니다. 사진에서 보시는 것처럼 깨끗하게 사용했습니다. 스팀으로 찌든 때까지 말끔하게 청소해보세요! 문의 없으시면 바로 안전결제해주시면 됩니다!
elecmart,dyson_vacuum_products.csv,328504426,다이슨 청소기,제품군 공통,퀸메이드 트윈클 무선 물걸레청소기 팝니다.,36830,검색어 오탐/타브랜드,200,https://m.bunjang.co.kr/products/328504426,택배수령 후 보관중새상품 그대로 보내드려요
elecmart,dyson_vacuum_products.csv,424755782,다이슨 청소기,V8,다이슨 V8 무선청소기 본체 부품용입니다,20000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/424755782,
elecmart,dyson_vacuum_products.csv,423507753,다이슨 청소기,V11,(부품용) 다이슨 무선청소기 V11,45000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/423507753,
elecmart,dyson_vacuum_products.csv,422899948,다이슨 청소기,제품군 공통,다이슨 청소기 헤드 소프트롤러 부품용,15000,부품/고장품,200,https://m.bunjang.co.kr/products/422899948,"다이슨 소프트롤러 헤드 부품용 판매합니다. 사진에 보이는 그대로이며, 호스부분 파손되어 작동하지않습니다. 부품용으로 구매하세요. 구매 원하시면 바로 안전결제 해주시면 됩니다!"
